salesheader_key,sales_order_id,customer_key,territory_key,salesperson_key,shipmethod_key,order_date_key,ship_date_key,due_date_key,subtotal,tax_amount,freight,total_due,days_to_ship,online_order_flag,order_number
16982,60640,2749,9,,1,20131122,20131129,20131204,24.99,1.9992,0.6248,27.614,7,true,SO60640
16983,60641,18060,9,,1,20131122,20131129,20131204,28.98,2.3184,0.7245,32.0229,7,true,SO60641
16984,60642,11161,9,,1,20131122,20131129,20131204,21.98,1.7584,0.5495,24.2879,7,true,SO60642
16985,60643,4467,9,,1,20131122,20131129,20131204,30.48,2.4384,0.762,33.6804,7,true,SO60643
16986,60644,10899,9,,1,20131122,20131129,20131204,4.99,0.3992,0.1248,5.514,7,true,SO60644
16987,60645,12066,9,,1,20131122,20131129,20131204,69.99,5.5992,1.7498,77.339,7,true,SO60645
16988,60646,19062,9,,1,20131122,20131129,20131204,14.23,1.1384,0.3558,15.7242,7,true,SO60646
16989,60647,10818,9,,1,20131122,20131129,20131204,7.28,0.5824,0.182,8.0444,7,true,SO60647
16990,60648,9226,9,,1,20131122,20131129,20131204,14.98,1.1984,0.3745,16.5529,7,true,SO60648
16991,60649,3835,8,,1,20131122,20131129,20131204,1754.98,140.3984,43.8745,1939.2529,7,true,SO60649
16992,60650,11086,10,,1,20131122,20131129,20131204,614.96,49.1968,15.374,679.5308,7,true,SO60650
16993,60651,9231,10,,1,20131122,20131129,20131204,680.43,54.4344,17.0108,751.8752,7,true,SO60651
16994,60652,8268,1,,1,20131122,20131129,20131204,2.29,0.1832,0.0573,2.5305,7,true,SO60652
16995,60653,10255,6,,1,20131122,20131129,20131204,32.6,2.608,0.815,36.023,7,true,SO60653
16996,60654,7856,4,,1,20131122,20131129,20131204,71.58,5.7264,1.7895,79.0959,7,true,SO60654
16997,60655,6033,1,,1,20131122,20131129,20131204,71.58,5.7264,1.7895,79.0959,7,true,SO60655
16998,60656,10599,1,,1,20131122,20131129,20131204,29.99,2.3992,0.7498,33.139,7,true,SO60656
16999,60657,17527,4,,1,20131122,20131129,20131204,14.98,1.1984,0.3745,16.5529,7,true,SO60657
17000,60658,13493,4,,1,20131122,20131129,20131204,22.93,1.8344,0.5733,25.3377,7,true,SO60658
17001,60659,13294,6,,1,20131122,20131129,20131204,17.27,1.3816,0.4318,19.0834,7,true,SO60659
17002,60660,7206,6,,1,20131122,20131129,20131204,39.98,3.1984,0.9995,44.1779,7,true,SO60660
17003,60661,13787,4,,1,20131122,20131129,20131204,39.98,3.1984,0.9995,44.1779,7,true,SO60661
17004,60662,5506,4,,1,20131122,20131129,20131204,96.44,7.7152,2.411,106.5662,7,true,SO60662
17005,60663,15313,7,,1,20131122,20131129,20131204,32.27,2.5816,0.8068,35.6584,7,true,SO60663
17006,60664,4601,8,,1,20131122,20131129,20131204,101.46,8.1168,2.5365,112.1133,7,true,SO60664
17007,60665,4758,7,,1,20131122,20131129,20131204,35,2.8,0.875,38.675,7,true,SO60665
17008,60666,14574,7,,1,20131122,20131129,20131204,39.99,3.1992,0.9998,44.189,7,true,SO60666
17009,60667,7099,8,,1,20131122,20131129,20131204,63.97,5.1176,1.5993,70.6869,7,true,SO60667
17010,60668,4716,7,,1,20131122,20131129,20131204,38.98,3.1184,0.9745,43.0729,7,true,SO60668
17011,60669,11187,7,,1,20131122,20131129,20131204,68.97,5.5176,1.7243,76.2119,7,true,SO60669
17012,60670,2589,8,,1,20131122,20131129,20131204,39.98,3.1984,0.9995,44.1779,7,true,SO60670
17013,60671,3094,1,,1,20131122,20131129,20131204,42.28,3.3824,1.057,46.7194,7,true,SO60671
17014,60672,18545,6,,1,20131122,20131129,20131204,99.47,7.9576,2.4868,109.9144,7,true,SO60672
17015,60673,304,6,,1,20131122,20131129,20131204,56.98,4.5584,1.4245,62.9629,7,true,SO60673
17016,60674,16494,6,,1,20131122,20131129,20131204,50.23,4.0184,1.2558,55.5042,7,true,SO60674
17017,60675,7020,1,,1,20131122,20131129,20131204,96.96,7.7568,2.424,107.1408,7,true,SO60675
17018,60676,3219,6,,1,20131122,20131129,20131204,24.27,1.9416,0.6068,26.8184,7,true,SO60676
17019,60677,5215,6,,1,20131122,20131129,20131204,32.22,2.5776,0.8055,35.6031,7,true,SO60677
17020,60678,7450,8,,1,20131122,20131129,20131204,49.99,3.9992,1.2498,55.239,7,true,SO60678
17021,60679,5495,1,,1,20131122,20131129,20131204,756.26,60.5008,18.9065,835.6673,7,true,SO60679
17022,60680,11858,1,,1,20131122,20131129,20131204,2331.95,186.556,58.2988,2576.8048,7,true,SO60680
17023,60681,5029,4,,1,20131122,20131129,20131204,2294.99,183.5992,57.3748,2535.964,7,true,SO60681
17024,60682,8802,4,,1,20131122,20131129,20131204,2337.26,186.9808,58.4315,2582.6723,7,true,SO60682
17025,60683,10236,9,,1,20131122,20131129,20131204,2443.35,195.468,61.0838,2699.9018,7,true,SO60683
17026,60684,11550,9,,1,20131122,20131129,20131204,1775.47,142.0376,44.3868,1961.8944,7,true,SO60684
17027,60685,18809,9,,1,20131122,20131129,20131204,2475.95,198.076,61.8988,2735.9248,7,true,SO60685
17028,60686,1759,9,,1,20131122,20131129,20131204,2512.32,200.9856,62.808,2776.1136,7,true,SO60686
17029,60687,12316,9,,1,20131122,20131129,20131204,1174.48,93.9584,29.362,1297.8004,7,true,SO60687
17030,60688,13196,4,,1,20131122,20131129,20131204,756.33,60.5064,18.9083,835.7447,7,true,SO60688
17031,60689,1333,4,,1,20131122,20131129,20131204,776.33,62.1064,19.4083,857.8447,7,true,SO60689
17032,60690,17718,1,,1,20131122,20131129,20131204,1223.84,97.9072,30.596,1352.3432,7,true,SO60690
17033,60691,18518,4,,1,20131122,20131129,20131204,2393.06,191.4448,59.8265,2644.3313,7,true,SO60691
17034,60692,13173,1,,1,20131122,20131129,20131204,624.95,49.996,15.6238,690.5698,7,true,SO60692
17035,60693,1736,4,,1,20131122,20131129,20131204,650.45,52.036,16.2613,718.7473,7,true,SO60693
17036,60694,11358,6,,1,20131122,20131129,20131204,1184.46,94.7568,29.6115,1308.8283,7,true,SO60694
17037,60695,13434,1,,1,20131122,20131129,20131204,1784.96,142.7968,44.624,1972.3808,7,true,SO60695
17038,60696,17384,4,,1,20131122,20131129,20131204,1754.98,140.3984,43.8745,1939.2529,7,true,SO60696
17039,60697,2686,9,,1,20131123,20131130,20131205,839.48,67.1584,20.987,927.6254,7,true,SO60697
17040,60698,3020,7,,1,20131123,20131130,20131205,2354.98,188.3984,58.8745,2602.2529,7,true,SO60698
17041,60699,11392,6,,1,20131123,20131130,20131205,68.97,5.5176,1.7243,76.2119,7,true,SO60699
17042,60700,10276,1,,1,20131123,20131130,20131205,58.98,4.7184,1.4745,65.1729,7,true,SO60700
17043,60701,18760,9,,1,20131123,20131130,20131205,93.48,7.4784,2.337,103.2954,7,true,SO60701
17044,60702,3834,10,,1,20131123,20131130,20131205,819.48,65.5584,20.487,905.5254,7,true,SO60702
17045,60703,13282,10,,1,20131123,20131130,20131205,839.46,67.1568,20.9865,927.6033,7,true,SO60703
17046,60704,1705,1,,1,20131123,20131130,20131205,38.98,3.1184,0.9745,43.0729,7,true,SO60704
17047,60705,7776,4,,1,20131123,20131130,20131205,38.98,3.1184,0.9745,43.0729,7,true,SO60705
17048,60706,16161,4,,1,20131123,20131130,20131205,64.97,5.1976,1.6243,71.7919,7,true,SO60706
17049,60707,5331,1,,1,20131123,20131130,20131205,21.49,1.7192,0.5373,23.7465,7,true,SO60707
17050,60708,806,1,,1,20131123,20131130,20131205,68.97,5.5176,1.7243,76.2119,7,true,SO60708
17051,60709,7041,4,,1,20131123,20131130,20131205,32.28,2.5824,0.807,35.6694,7,true,SO60709
17052,60710,11545,1,,1,20131123,20131130,20131205,27.28,2.1824,0.682,30.1444,7,true,SO60710
17053,60711,17645,4,,1,20131123,20131130,20131205,34.98,2.7984,0.8745,38.6529,7,true,SO60711
17054,60712,17860,6,,1,20131123,20131130,20131205,14.98,1.1984,0.3745,16.5529,7,true,SO60712
17055,60713,1994,4,,1,20131123,20131130,20131205,69.99,5.5992,1.7498,77.339,7,true,SO60713
17056,60714,9006,1,,1,20131123,20131130,20131205,22.93,1.8344,0.5733,25.3377,7,true,SO60714
17057,60715,11468,6,,1,20131123,20131130,20131205,13.98,1.1184,0.3495,15.4479,7,true,SO60715
17058,60716,922,1,,1,20131123,20131130,20131205,7.28,0.5824,0.182,8.0444,7,true,SO60716
17059,60717,4620,4,,1,20131123,20131130,20131205,7.28,0.5824,0.182,8.0444,7,true,SO60717
17060,60718,5032,10,,1,20131123,20131130,20131205,71.58,5.7264,1.7895,79.0959,7,true,SO60718
17061,60719,12786,7,,1,20131123,20131130,20131205,132.97,10.6376,3.3243,146.9319,7,true,SO60719
17062,60720,15065,7,,1,20131123,20131130,20131205,78.48,6.2784,1.962,86.7204,7,true,SO60720
17063,60721,16191,7,,1,20131123,20131130,20131205,69.46,5.5568,1.7365,76.7533,7,true,SO60721
17064,60722,18343,7,,1,20131123,20131130,20131205,6.28,0.5024,0.157,6.9394,7,true,SO60722
17065,60723,10151,7,,1,20131123,20131130,20131205,53.98,4.3184,1.3495,59.6479,7,true,SO60723
17066,60724,6081,10,,1,20131123,20131130,20131205,4.99,0.3992,0.1248,5.514,7,true,SO60724
17067,60725,14461,8,,1,20131123,20131130,20131205,13.98,1.1184,0.3495,15.4479,7,true,SO60725
17068,60726,12009,6,,1,20131123,20131130,20131205,64.26,5.1408,1.6065,71.0073,7,true,SO60726
17069,60727,6633,4,,1,20131123,20131130,20131205,56.97,4.5576,1.4243,62.9519,7,true,SO60727
17070,60728,15289,8,,1,20131123,20131130,20131205,53.99,4.3192,1.3498,59.659,7,true,SO60728
17071,60729,3727,4,,1,20131123,20131130,20131205,839.48,67.1584,20.987,927.6254,7,true,SO60729
17072,60730,6401,4,,1,20131123,20131130,20131205,804.48,64.3584,20.112,888.9504,7,true,SO60730
17073,60731,17888,4,,1,20131123,20131130,20131205,917.96,73.4368,22.949,1014.3458,7,true,SO60731
17074,60732,18323,1,,1,20131123,20131130,20131205,645.95,51.676,16.1488,713.7748,7,true,SO60732
17075,60733,1669,1,,1,20131123,20131130,20131205,2345.22,187.6176,58.6305,2591.4681,7,true,SO60733
17076,60734,1348,1,,1,20131123,20131130,20131205,2344.26,187.5408,58.6065,2590.4073,7,true,SO60734
17077,60735,6991,1,,1,20131123,20131130,20131205,2294.99,183.5992,57.3748,2535.964,7,true,SO60735
17078,60736,17783,1,,1,20131123,20131130,20131205,2376.96,190.1568,59.424,2626.5408,7,true,SO60736
17079,60737,565,10,,1,20131123,20131130,20131205,742.35,59.388,18.5588,820.2968,7,true,SO60737
17080,60738,2673,10,,1,20131123,20131130,20131205,785.32,62.8256,19.633,867.7786,7,true,SO60738
17081,60739,11186,8,,1,20131123,20131130,20131205,1289.33,103.1464,32.2333,1424.7097,7,true,SO60739
17082,60740,13881,8,,1,20131123,20131130,20131205,1249.84,99.9872,31.246,1381.0732,7,true,SO60740
17083,60741,16771,9,,1,20131123,20131130,20131205,769.49,61.5592,19.2373,850.2865,7,true,SO60741
17084,60742,17474,9,,1,20131123,20131130,20131205,2443.35,195.468,61.0838,2699.9018,7,true,SO60742
17085,60743,10240,9,,1,20131123,20131130,20131205,2478.34,198.2672,61.9585,2738.5657,7,true,SO60743
17086,60744,9502,9,,1,20131123,20131130,20131205,548.98,43.9184,13.7245,606.6229,7,true,SO60744
17087,60745,6072,9,,1,20131123,20131130,20131205,588.96,47.1168,14.724,650.8008,7,true,SO60745
17088,60746,11295,9,,1,20131123,20131130,20131205,539.99,43.1992,13.4998,596.689,7,true,SO60746
17089,60747,453,9,,1,20131123,20131130,20131205,2419.06,193.5248,60.4765,2673.0613,7,true,SO60747
17090,60748,11443,1,,1,20131123,20131130,20131205,751.34,60.1072,18.7835,830.2307,7,true,SO60748
17091,60749,5353,4,,1,20131123,20131130,20131205,751.34,60.1072,18.7835,830.2307,7,true,SO60749
17092,60750,10932,4,,1,20131123,20131130,20131205,810.32,64.8256,20.258,895.4036,7,true,SO60750
17093,60751,10239,1,,1,20131123,20131130,20131205,777.34,62.1872,19.4335,858.9607,7,true,SO60751
17094,60752,11012,1,,1,20131123,20131130,20131205,2398.05,191.844,59.9513,2649.8453,7,true,SO60752
17095,60753,10296,4,,1,20131123,20131130,20131205,600.46,48.0368,15.0115,663.5083,7,true,SO60753
17096,60754,2115,4,,1,20131123,20131130,20131205,1174.48,93.9584,29.362,1297.8004,7,true,SO60754
17097,60755,7520,1,,1,20131123,20131130,20131205,1145.48,91.6384,28.637,1265.7554,7,true,SO60755
17098,60756,17087,4,,1,20131123,20131130,20131205,1151.76,92.1408,28.794,1272.6948,7,true,SO60756
17099,60757,11070,8,,1,20131123,20131130,20131205,603.49,48.2792,15.0873,666.8565,7,true,SO60757
17100,60758,267,10,,1,20131123,20131130,20131205,615.46,49.2368,15.3865,680.0833,7,true,SO60758
17101,60759,13537,10,,1,20131123,20131130,20131205,588.96,47.1168,14.724,650.8008,7,true,SO60759
17102,60760,18908,8,,1,20131123,20131130,20131205,2384.07,190.7256,59.6018,2634.3974,7,true,SO60760
17103,60761,8017,9,,1,20131123,20131130,20131205,1283.82,102.7056,32.0955,1418.6211,7,true,SO60761
17104,60762,16982,9,,1,20131123,20131130,20131205,777.34,62.1872,19.4335,858.9607,7,true,SO60762
17105,60763,18095,9,,1,20131123,20131130,20131205,742.35,59.388,18.5588,820.2968,7,true,SO60763
17106,60764,2499,9,,1,20131123,20131130,20131205,2469.05,197.524,61.7263,2728.3003,7,true,SO60764
17107,60765,18458,8,,1,20131124,20131201,20131206,2304.98,184.3984,57.6245,2547.0029,7,true,SO60765
17108,60766,14256,10,,1,20131124,20131201,20131206,2329.98,186.3984,58.2495,2574.6279,7,true,SO60766
17109,60767,10643,7,,1,20131124,20131201,20131206,2309.97,184.7976,57.7493,2552.5169,7,true,SO60767
17110,60768,2409,9,,1,20131124,20131201,20131206,27.28,2.1824,0.682,30.1444,7,true,SO60768
17111,60769,8926,9,,1,20131124,20131201,20131206,72.93,5.8344,1.8233,80.5877,7,true,SO60769
17112,60770,6344,9,,1,20131124,20131201,20131206,22.93,1.8344,0.5733,25.3377,7,true,SO60770
17113,60771,11356,9,,1,20131124,20131201,20131206,49.99,3.9992,1.2498,55.239,7,true,SO60771
17114,60772,15936,9,,1,20131124,20131201,20131206,7.95,0.636,0.1988,8.7848,7,true,SO60772
17115,60773,9615,10,,1,20131124,20131201,20131206,2457.33,196.5864,61.4333,2715.3497,7,true,SO60773
17116,60774,6292,8,,1,20131124,20131201,20131206,1759.97,140.7976,43.9993,1944.7669,7,true,SO60774
17117,60775,3661,10,,1,20131124,20131201,20131206,539.99,43.1992,13.4998,596.689,7,true,SO60775
17118,60776,14665,8,,1,20131124,20131201,20131206,801.77,64.1416,20.0443,885.9559,7,true,SO60776
17119,60777,18766,10,,1,20131124,20131201,20131206,819.48,65.5584,20.487,905.5254,7,true,SO60777
17120,60778,14551,4,,1,20131124,20131201,20131206,44.22,3.5376,1.1055,48.8631,7,true,SO60778
17121,60779,3705,6,,1,20131124,20131201,20131206,152.27,12.1816,3.8068,168.2584,7,true,SO60779
17122,60780,8255,6,,1,20131124,20131201,20131206,57.09,4.5672,1.4273,63.0845,7,true,SO60780
17123,60781,11069,1,,1,20131124,20131201,20131206,71.58,5.7264,1.7895,79.0959,7,true,SO60781
17124,60782,16438,4,,1,20131124,20131201,20131206,38.88,3.1104,0.972,42.9624,7,true,SO60782
17125,60783,10763,1,,1,20131124,20131201,20131206,69.97,5.5976,1.7493,77.3169,7,true,SO60783
17126,60784,1544,6,,1,20131124,20131201,20131206,69.97,5.5976,1.7493,77.3169,7,true,SO60784
17127,60785,19114,1,,1,20131124,20131201,20131206,84.97,6.7976,2.1243,93.8919,7,true,SO60785
17128,60786,13290,1,,1,20131124,20131201,20131206,14.98,1.1984,0.3745,16.5529,7,true,SO60786
17129,60787,13157,4,,1,20131124,20131201,20131206,108.95,8.716,2.7238,120.3898,7,true,SO60787
17130,60788,13791,4,,1,20131124,20131201,20131206,23.97,1.9176,0.5993,26.4869,7,true,SO60788
17131,60789,6478,1,,1,20131124,20131201,20131206,78.98,6.3184,1.9745,87.2729,7,true,SO60789
17132,60790,15001,4,,1,20131124,20131201,20131206,4.99,0.3992,0.1248,5.514,7,true,SO60790
17133,60791,3751,4,,1,20131124,20131201,20131206,39.98,3.1984,0.9995,44.1779,7,true,SO60791
17134,60792,6055,4,,1,20131124,20131201,20131206,13.98,1.1184,0.3495,15.4479,7,true,SO60792
17135,60793,11267,4,,1,20131124,20131201,20131206,61.96,4.9568,1.549,68.4658,7,true,SO60793
17136,60794,14537,4,,1,20131124,20131201,20131206,30.97,2.4776,0.7743,34.2219,7,true,SO60794
17137,60795,364,4,,1,20131124,20131201,20131206,21.98,1.7584,0.5495,24.2879,7,true,SO60795
17138,60796,12014,1,,1,20131124,20131201,20131206,46.47,3.7176,1.1618,51.3494,7,true,SO60796
17139,60797,2219,10,,1,20131124,20131201,20131206,43.97,3.5176,1.0993,48.5869,7,true,SO60797
17140,60798,14488,8,,1,20131124,20131201,20131206,93.97,7.5176,2.3493,103.8369,7,true,SO60798
17141,60799,101,8,,1,20131124,20131201,20131206,6.28,0.5024,0.157,6.9394,7,true,SO60799
17142,60800,9016,10,,1,20131124,20131201,20131206,34.98,2.7984,0.8745,38.6529,7,true,SO60800
17143,60801,17224,8,,1,20131124,20131201,20131206,48.97,3.9176,1.2243,54.1119,7,true,SO60801
17144,60802,4925,8,,1,20131124,20131201,20131206,38.98,3.1184,0.9745,43.0729,7,true,SO60802
17145,60803,16166,8,,1,20131124,20131201,20131206,33.98,2.7184,0.8495,37.5479,7,true,SO60803
17146,60804,4713,8,,1,20131124,20131201,20131206,33.98,2.7184,0.8495,37.5479,7,true,SO60804
17147,60805,2741,8,,1,20131124,20131201,20131206,15.23,1.2184,0.3808,16.8292,7,true,SO60805
17148,60806,3615,1,,1,20131124,20131201,20131206,39.99,3.1992,0.9998,44.189,7,true,SO60806
17149,60807,4011,6,,1,20131124,20131201,20131206,74.98,5.9984,1.8745,82.8529,7,true,SO60807
17150,60808,9163,7,,1,20131124,20131201,20131206,8.99,0.7192,0.2248,9.934,7,true,SO60808
17151,60809,9916,8,,1,20131124,20131201,20131206,49.99,3.9992,1.2498,55.239,7,true,SO60809
17152,60810,6201,6,,1,20131124,20131201,20131206,2457.33,196.5864,61.4333,2715.3497,7,true,SO60810
17153,60811,17122,1,,1,20131124,20131201,20131206,2297.28,183.7824,57.432,2538.4944,7,true,SO60811
17154,60812,17364,1,,1,20131124,20131201,20131206,2394.97,191.5976,59.8743,2646.4419,7,true,SO60812
17155,60813,11475,4,,1,20131124,20131201,20131206,2518.98,201.5184,62.9745,2783.4729,7,true,SO60813
17156,60814,2488,8,,1,20131124,20131201,20131206,1268.84,101.5072,31.721,1402.0682,7,true,SO60814
17157,60815,14973,9,,1,20131124,20131201,20131206,1735.98,138.8784,43.3995,1918.2579,7,true,SO60815
17158,60816,14834,9,,1,20131124,20131201,20131206,1155.48,92.4384,28.887,1276.8054,7,true,SO60816
17159,60817,775,9,,1,20131124,20131201,20131206,539.99,43.1992,13.4998,596.689,7,true,SO60817
17160,60818,7709,9,,1,20131124,20131201,20131206,2393.06,191.4448,59.8265,2644.3313,7,true,SO60818
17161,60819,7864,4,,1,20131124,20131201,20131206,1249.84,99.9872,31.246,1381.0732,7,true,SO60819
17162,60820,1533,1,,1,20131124,20131201,20131206,2453.04,196.2432,61.326,2710.6092,7,true,SO60820
17163,60821,1551,4,,1,20131124,20131201,20131206,2427.04,194.1632,60.676,2681.8792,7,true,SO60821
17164,60822,13816,1,,1,20131124,20131201,20131206,2419.06,193.5248,60.4765,2673.0613,7,true,SO60822
17165,60823,11367,1,,1,20131124,20131201,20131206,599.47,47.9576,14.9868,662.4144,7,true,SO60823
17166,60824,3426,1,,1,20131124,20131201,20131206,539.99,43.1992,13.4998,596.689,7,true,SO60824
17167,60825,11796,4,,1,20131124,20131201,20131206,553.97,44.3176,13.8493,612.1369,7,true,SO60825
17168,60826,11226,4,,1,20131124,20131201,20131206,1735.98,138.8784,43.3995,1918.2579,7,true,SO60826
17169,60827,15401,8,,1,20131124,20131201,20131206,1120.49,89.6392,28.0123,1238.1415,7,true,SO60827
17170,60828,15694,7,,1,20131124,20131201,20131206,1174.48,93.9584,29.362,1297.8004,7,true,SO60828
17171,60829,401,10,,1,20131124,20131201,20131206,588.96,47.1168,14.724,650.8008,7,true,SO60829
17172,60830,17049,8,,1,20131124,20131201,20131206,2442.03,195.3624,61.0508,2698.4432,7,true,SO60830
17173,60831,13995,8,,1,20131124,20131201,20131206,2398.05,191.844,59.9513,2649.8453,7,true,SO60831
17174,60832,1817,7,,1,20131124,20131201,20131206,2398.05,191.844,59.9513,2649.8453,7,true,SO60832
17175,60833,18437,9,,1,20131124,20131201,20131206,1214.85,97.188,30.3713,1342.4093,7,true,SO60833
17176,60834,8578,9,,1,20131124,20131201,20131206,756.33,60.5064,18.9083,835.7447,7,true,SO60834
17177,60835,7356,9,,1,20131124,20131201,20131206,2398.05,191.844,59.9513,2649.8453,7,true,SO60835
17178,60836,6657,9,,1,20131124,20131201,20131206,2393.06,191.4448,59.8265,2644.3313,7,true,SO60836
17179,60837,10435,7,,1,20131125,20131202,20131207,2329.98,186.3984,58.2495,2574.6279,7,true,SO60837
17180,60838,67,8,,1,20131125,20131202,20131207,2369.96,189.5968,59.249,2618.8058,7,true,SO60838
17181,60839,9366,4,,1,20131125,20131202,20131207,127.95,10.236,3.1988,141.3848,7,true,SO60839
17182,60840,9403,9,,1,20131125,20131202,20131207,31.27,2.5016,0.7818,34.5534,7,true,SO60840
17183,60841,8221,9,,1,20131125,20131202,20131207,69.99,5.5992,1.7498,77.339,7,true,SO60841
17184,60842,16382,9,,1,20131125,20131202,20131207,34.99,2.7992,0.8748,38.664,7,true,SO60842
17185,60843,10319,9,,1,20131125,20131202,20131207,34.99,2.7992,0.8748,38.664,7,true,SO60843
17186,60844,8877,9,,1,20131125,20131202,20131207,24.49,1.9592,0.6123,27.0615,7,true,SO60844
17187,60845,18131,9,,1,20131125,20131202,20131207,8.99,0.7192,0.2248,9.934,7,true,SO60845
17188,60846,387,9,,1,20131125,20131202,20131207,8.99,0.7192,0.2248,9.934,7,true,SO60846
17189,60847,4692,9,,1,20131125,20131202,20131207,53.99,4.3192,1.3498,59.659,7,true,SO60847
17190,60848,2666,9,,1,20131125,20131202,20131207,53.99,4.3192,1.3498,59.659,7,true,SO60848
17191,60849,627,10,,1,20131125,20131202,20131207,1732.26,138.5808,43.3065,1914.1473,7,true,SO60849
17192,60850,17913,7,,1,20131125,20131202,20131207,2443.35,195.468,61.0838,2699.9018,7,true,SO60850
17193,60851,3391,6,,1,20131125,20131202,20131207,31.27,2.5016,0.7818,34.5534,7,true,SO60851
17194,60852,5829,1,,1,20131125,20131202,20131207,27.28,2.1824,0.682,30.1444,7,true,SO60852
17195,60853,7334,6,,1,20131125,20131202,20131207,36.27,2.9016,0.9068,40.0784,7,true,SO60853
17196,60854,2792,4,,1,20131125,20131202,20131207,68.97,5.5176,1.7243,76.2119,7,true,SO60854
17197,60855,15524,4,,1,20131125,20131202,20131207,29.98,2.3984,0.7495,33.1279,7,true,SO60855
17198,60856,2961,1,,1,20131125,20131202,20131207,121.57,9.7256,3.0393,134.3349,7,true,SO60856
17199,60857,18209,4,,1,20131125,20131202,20131207,29.99,2.3992,0.7498,33.139,7,true,SO60857
17200,60858,1605,4,,1,20131125,20131202,20131207,29.99,2.3992,0.7498,33.139,7,true,SO60858
